station_id,station_name,chain,address,city,region,country,fuel_type,price_eur_l,last_updated
LT0124,Neste Biržai,Neste,Kauno g. 77,Biržai,Panevėžio apskritis,Lithuania,Dyzelinas,1.589,2024-03-09 16:29
LT0007,Circle K Panevėžys,Circle K,Klaipėdos pl. 24,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 98,1.739,2024-12-14 13:38
LT0205,Orlen Ukmergė,Orlen,Ateities pr. 112,Ukmergė,Vilniaus apskritis,Lithuania,LPG,0.691,2024-05-01 03:03
LT0114,Neste Telšiai,Neste,Ukmergės al. 31,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.636,2024-04-11 19:32
LT0024,Circle K Palanga,Circle K,Didlaukio al. 8,Palanga,Klaipėdos apskritis,Lithuania,Dyzelinas,1.607,2024-06-25 23:50
LT0215,Orlen Rokiškis,Orlen,Ozo pl. 35,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.71,2024-09-25 18:01
LT0010,Circle K Mažeikiai,Circle K,Laisvės pr. 33,Mažeikiai,Telšių apskritis,Lithuania,Dyzelinas,1.667,2024-12-19 06:45
LT0096,Neste Klaipėda,Neste,Saltoniškių g. 100,Klaipėda,Klaipėdos apskritis,Lithuania,LPG,0.745,2024-06-19 04:02
LT0029,Circle K Rokiškis,Circle K,Naugarduko pl. 127,Rokiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.532,2024-12-22 16:29
LT0262,Astarta Jurbarkas,Astarta,Vilniaus pl. 55,Jurbarkas,Tauragės apskritis,Lithuania,Dyzelinas,1.64,2024-07-06 12:14
LT0187,Orlen Vilnius,Orlen,Klaipėdos g. 105,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 95,1.574,2024-10-04 11:40
LT0224,Orlen Varėna,Orlen,Klaipėdos pr. 52,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.767,2024-04-02 02:31
LT0056,Viada Marijampolė,Viada,Savanorių pr. 147,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 98,1.844,2024-12-27 12:24
LT0078,Viada Jurbarkas,Viada,Ukmergės pl. 125,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.846,2024-02-28 11:27
LT0116,Neste Tauragė,Neste,Naugarduko al. 122,Tauragė,Tauragės apskritis,Lithuania,Dyzelinas,1.643,2024-12-18 20:01
LT0096,Neste Klaipėda,Neste,Saltoniškių g. 100,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.747,2024-05-09 23:01
LT0279,Lietuva Šiauliai,Lietuva,Ukmergės pl. 148,Šiauliai,Šiaulių apskritis,Lithuania,Benzinas 98,1.729,2024-02-07 16:18
LT0216,Orlen Skuodas,Orlen,Ateities g. 8,Skuodas,Klaipėdos apskritis,Lithuania,Dyzelinas,1.563,2024-03-24 08:47
LT0023,Circle K Kretinga,Circle K,Saltoniškių pr. 52,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 95,1.717,2024-08-23 11:19
LT0198,Orlen Jonava,Orlen,Naugarduko al. 146,Jonava,Kauno apskritis,Lithuania,Benzinas 95,1.671,2024-10-15 06:53
LT0070,Viada Plungė,Viada,Klaipėdos g. 92,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.634,2024-09-26 03:47
LT0009,Circle K Marijampolė,Circle K,Dariaus ir Girėno pr. 139,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.742,2024-09-28 00:38
LT0182,Lukoil Varėna,Lukoil,Vytauto pr. 31,Varėna,Alytaus apskritis,Lithuania,Dyzelinas,1.641,2024-05-12 05:23
LT0081,Viada Radviliškis,Viada,Studentų pl. 93,Radviliškis,Šiaulių apskritis,Lithuania,Dyzelinas,1.657,2024-06-22 07:21
LT0181,Lukoil Kupiškis,Lukoil,Klaipėdos al. 101,Kupiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.672,2024-05-02 01:15
LT0206,Orlen Ukmergė,Orlen,Respublikos pl. 40,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 98,1.763,2024-12-04 20:38
LT0030,Circle K Skuodas,Circle K,Ukmergės al. 114,Skuodas,Klaipėdos apskritis,Lithuania,LPG,0.685,2024-11-22 08:49
LT0232,Astarta Šiauliai,Astarta,Žemaitės pr. 117,Šiauliai,Šiaulių apskritis,Lithuania,Dyzelinas,1.552,2024-12-12 10:27
LT0048,Viada Kaunas,Viada,Ateities pr. 69,Kaunas,Kauno apskritis,Lithuania,LPG,0.724,2024-06-04 22:25
LT0100,Neste Panevėžys,Neste,Vytauto pl. 110,Panevėžys,Panevėžio apskritis,Lithuania,Dyzelinas,1.549,2024-01-30 02:42
LT0156,Lukoil Kėdainiai,Lukoil,Naugarduko pr. 113,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 95,1.714,2024-12-20 02:52
LT0147,Lukoil Panevėžys,Lukoil,Pramonės pr. 146,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 95,1.656,2024-01-24 02:43
LT0043,Circle K Šakiai,Circle K,Savanorių pl. 71,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.886,2024-04-09 09:14
LT0137,Neste Lazdijai,Neste,Ukmergės g. 144,Lazdijai,Alytaus apskritis,Lithuania,LPG,0.707,2024-10-01 23:53
LT0250,Astarta Plungė,Astarta,Panerių al. 19,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.591,2024-07-31 17:34
LT0282,Lietuva Alytus,Lietuva,Panerių al. 47,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.843,2024-04-30 23:15
LT0087,Viada Lazdijai,Viada,Vytauto pl. 34,Lazdijai,Alytaus apskritis,Lithuania,LPG,0.756,2024-08-04 16:23
LT0008,Circle K Alytus,Circle K,Didlaukio al. 88,Alytus,Alytaus apskritis,Lithuania,LPG,0.792,2024-09-16 19:12
LT0072,Viada Palanga,Viada,Tilžės pr. 17,Palanga,Klaipėdos apskritis,Lithuania,LPG,0.717,2024-12-25 03:54
LT0039,Circle K Varėna,Circle K,Ateities al. 138,Varėna,Alytaus apskritis,Lithuania,Benzinas 95,1.709,2024-08-26 13:52
LT0017,Circle K Visaginas,Circle K,Savanorių al. 62,Visaginas,Utenos apskritis,Lithuania,LPG,0.737,2024-09-16 08:08
LT0217,Orlen Skuodas,Orlen,Respublikos g. 42,Skuodas,Klaipėdos apskritis,Lithuania,Dyzelinas,1.574,2024-01-11 21:00
LT0235,Astarta Alytus,Astarta,Didlaukio pr. 124,Alytus,Alytaus apskritis,Lithuania,LPG,0.774,2024-10-16 07:42
LT0176,Lukoil Jurbarkas,Lukoil,Vytauto pr. 98,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.736,2024-09-28 18:00
LT0236,Astarta Marijampolė,Astarta,Ozo g. 111,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.642,2024-03-21 16:54
LT0054,Viada Alytus,Viada,Saltoniškių pl. 63,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.876,2024-09-17 23:56
LT0005,Circle K Klaipėda,Circle K,Algirdo pr. 42,Klaipėda,Klaipėdos apskritis,Lithuania,LPG,0.646,2024-06-10 12:17
LT0138,Neste Šakiai,Neste,Kauno al. 97,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 95,1.691,2024-11-04 01:55
LT0143,Lukoil Kaunas,Lukoil,Ateities pr. 18,Kaunas,Kauno apskritis,Lithuania,Benzinas 95,1.697,2024-01-05 06:32
LT0286,Lietuva Utena,Lietuva,Naugarduko al. 94,Utena,Utenos apskritis,Lithuania,Benzinas 98,1.813,2024-10-21 21:14
LT0174,Lukoil Skuodas,Lukoil,Žemaitės g. 96,Skuodas,Klaipėdos apskritis,Lithuania,Dyzelinas,1.636,2024-08-07 20:05
LT0186,Lukoil Zarasai,Lukoil,Ukmergės al. 80,Zarasai,Utenos apskritis,Lithuania,Dyzelinas,1.555,2024-11-14 07:29
LT0145,Lukoil Klaipėda,Lukoil,Architektų al. 91,Klaipėda,Klaipėdos apskritis,Lithuania,Dyzelinas,1.678,2024-04-25 09:43
LT0229,Astarta Vilnius,Astarta,Konstitucijos pl. 98,Vilnius,Vilniaus apskritis,Lithuania,Dyzelinas,1.502,2024-08-03 21:06
LT0134,Neste Kupiškis,Neste,Laisvės g. 9,Kupiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.719,2024-01-23 12:28
LT0015,Circle K Telšiai,Circle K,Klaipėdos pr. 76,Telšiai,Telšių apskritis,Lithuania,Benzinas 98,1.808,2024-06-09 01:03
LT0191,Orlen Šiauliai,Orlen,Savanorių al. 38,Šiauliai,Šiaulių apskritis,Lithuania,Benzinas 95,1.586,2024-05-07 11:25
LT0210,Orlen Palanga,Orlen,Savanorių pr. 11,Palanga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.89,2024-11-17 04:53
LT0302,Lietuva Druskininkai,Lietuva,Didlaukio pr. 29,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 98,1.74,2024-05-21 18:07
LT0255,Astarta Druskininkai,Astarta,Tilžės g. 100,Druskininkai,Alytaus apskritis,Lithuania,LPG,0.731,2024-05-28 21:19
LT0138,Neste Šakiai,Neste,Kauno al. 97,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.723,2024-10-27 23:42
LT0118,Neste Ukmergė,Neste,Klaipėdos pl. 53,Ukmergė,Vilniaus apskritis,Lithuania,LPG,0.726,2024-07-11 10:11
LT0161,Lukoil Visaginas,Lukoil,Tilžės g. 43,Visaginas,Utenos apskritis,Lithuania,Dyzelinas,1.673,2024-04-28 12:40
LT0040,Circle K Lazdijai,Circle K,Tilžės g. 127,Lazdijai,Alytaus apskritis,Lithuania,LPG,0.642,2024-04-07 02:15
LT0124,Neste Biržai,Neste,Kauno g. 77,Biržai,Panevėžio apskritis,Lithuania,Benzinas 98,1.792,2024-11-24 17:33
LT0035,Circle K Radviliškis,Circle K,Saltoniškių g. 139,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.644,2024-03-19 07:08
LT0166,Lukoil Plungė,Lukoil,Konstitucijos pl. 107,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.725,2024-01-16 07:18
LT0230,Astarta Kaunas,Astarta,Konstitucijos g. 131,Kaunas,Kauno apskritis,Lithuania,Benzinas 98,1.851,2024-09-11 06:38
LT0122,Neste Palanga,Neste,Ateities pr. 14,Palanga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.728,2024-03-11 00:35
LT0123,Neste Druskininkai,Neste,Vytauto al. 74,Druskininkai,Alytaus apskritis,Lithuania,Dyzelinas,1.659,2024-03-31 01:53
LT0234,Astarta Alytus,Astarta,Konstitucijos pr. 29,Alytus,Alytaus apskritis,Lithuania,Benzinas 95,1.594,2024-01-31 05:06
LT0316,Lietuva Lazdijai,Lietuva,Ateities pl. 14,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 98,1.812,2024-06-16 16:44
LT0085,Viada Varėna,Viada,Gedimino al. 22,Varėna,Alytaus apskritis,Lithuania,Dyzelinas,1.61,2024-07-05 11:58
LT0213,Orlen Biržai,Orlen,Respublikos al. 61,Biržai,Panevėžio apskritis,Lithuania,Dyzelinas,1.55,2024-09-08 22:43
LT0292,Lietuva Visaginas,Lietuva,Gedimino g. 17,Visaginas,Utenos apskritis,Lithuania,Benzinas 95,1.739,2024-08-30 17:03
LT0008,Circle K Alytus,Circle K,Didlaukio al. 88,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.711,2024-05-14 16:48
LT0228,Orlen Zarasai,Orlen,Panerių pr. 32,Zarasai,Utenos apskritis,Lithuania,Dyzelinas,1.509,2024-01-25 21:06
LT0146,Lukoil Šiauliai,Lukoil,Laisvės pl. 98,Šiauliai,Šiaulių apskritis,Lithuania,Dyzelinas,1.652,2024-11-26 10:36
LT0225,Orlen Lazdijai,Orlen,Panerių pr. 126,Lazdijai,Alytaus apskritis,Lithuania,Dyzelinas,1.674,2024-07-15 00:02
LT0102,Neste Alytus,Neste,Dariaus ir Girėno al. 114,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.776,2024-06-09 20:17
LT0088,Viada Lazdijai,Viada,Vilniaus al. 80,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 98,1.798,2024-04-25 04:09
LT0209,Orlen Palanga,Orlen,Panerių pr. 122,Palanga,Klaipėdos apskritis,Lithuania,LPG,0.721,2024-03-26 06:51
LT0176,Lukoil Jurbarkas,Lukoil,Vytauto pr. 98,Jurbarkas,Tauragės apskritis,Lithuania,Dyzelinas,1.61,2024-03-25 14:22
LT0030,Circle K Skuodas,Circle K,Ukmergės al. 114,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 95,1.68,2024-09-15 13:53
LT0242,Astarta Kėdainiai,Astarta,Saltoniškių g. 136,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 98,1.815,2024-09-17 05:44
LT0197,Orlen Mažeikiai,Orlen,Pramonės pr. 69,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 98,1.862,2024-07-17 11:59
LT0083,Viada Kupiškis,Viada,Didlaukio al. 81,Kupiškis,Panevėžio apskritis,Lithuania,LPG,0.721,2024-01-30 11:53
LT0315,Lietuva Varėna,Lietuva,Naugarduko g. 77,Varėna,Alytaus apskritis,Lithuania,LPG,0.779,2024-11-30 19:59
LT0130,Neste Jurbarkas,Neste,Ozo pl. 15,Jurbarkas,Tauragės apskritis,Lithuania,Dyzelinas,1.645,2024-01-12 12:16
LT0077,Viada Skuodas,Viada,Laisvės pr. 97,Skuodas,Klaipėdos apskritis,Lithuania,LPG,0.776,2024-01-26 21:05
LT0252,Astarta Kretinga,Astarta,Didlaukio al. 98,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.807,2024-05-24 00:58
LT0228,Orlen Zarasai,Orlen,Panerių pr. 32,Zarasai,Utenos apskritis,Lithuania,Benzinas 98,1.868,2024-05-10 17:39
LT0203,Orlen Visaginas,Orlen,Respublikos pl. 108,Visaginas,Utenos apskritis,Lithuania,Benzinas 98,1.778,2024-10-06 12:06
LT0066,Viada Visaginas,Viada,Ateities g. 119,Visaginas,Utenos apskritis,Lithuania,Benzinas 95,1.734,2024-06-03 20:26
LT0073,Viada Druskininkai,Viada,Konstitucijos pl. 59,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 95,1.644,2024-08-20 12:26
LT0177,Lukoil Jurbarkas,Lukoil,Konstitucijos pl. 56,Jurbarkas,Tauragės apskritis,Lithuania,Dyzelinas,1.557,2024-03-12 07:17
LT0052,Viada Panevėžys,Viada,Kauno pr. 133,Panevėžys,Panevėžio apskritis,Lithuania,Dyzelinas,1.524,2024-05-27 14:56
LT0164,Lukoil Ukmergė,Lukoil,Architektų g. 35,Ukmergė,Vilniaus apskritis,Lithuania,LPG,0.709,2024-04-05 15:40
LT0003,Circle K Kaunas,Circle K,Žemaitės g. 118,Kaunas,Kauno apskritis,Lithuania,LPG,0.653,2024-12-04 07:49
LT0055,Viada Alytus,Viada,Ozo al. 1,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.89,2024-09-07 04:28
LT0284,Lietuva Mažeikiai,Lietuva,Panerių pr. 14,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 95,1.665,2024-08-04 15:34
LT0207,Orlen Plungė,Orlen,Vytauto pl. 121,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.826,2024-07-17 05:23
LT0293,Lietuva Tauragė,Lietuva,Pramonės al. 114,Tauragė,Tauragės apskritis,Lithuania,Dyzelinas,1.655,2024-06-15 15:29
LT0090,Viada Šakiai,Viada,Algirdo pl. 60,Šakiai,Marijampolės apskritis,Lithuania,Dyzelinas,1.677,2024-08-24 09:49
LT0086,Viada Varėna,Viada,Architektų g. 86,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.78,2024-05-09 23:54
LT0310,Lietuva Šilutė,Lietuva,Geležinio Vilko pl. 49,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.704,2024-08-22 22:42
LT0224,Orlen Varėna,Orlen,Klaipėdos pr. 52,Varėna,Alytaus apskritis,Lithuania,Dyzelinas,1.56,2024-03-31 10:40
LT0107,Neste Mažeikiai,Neste,Kauno g. 133,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 95,1.598,2024-03-25 05:20
LT0158,Lukoil Telšiai,Lukoil,Studentų g. 145,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.502,2024-05-12 07:32
LT0205,Orlen Ukmergė,Orlen,Ateities pr. 112,Ukmergė,Vilniaus apskritis,Lithuania,Dyzelinas,1.63,2024-10-03 08:42
LT0239,Astarta Mažeikiai,Astarta,Ozo pr. 117,Mažeikiai,Telšių apskritis,Lithuania,LPG,0.758,2024-08-19 03:06
LT0189,Orlen Kaunas,Orlen,Respublikos g. 146,Kaunas,Kauno apskritis,Lithuania,LPG,0.689,2024-02-08 06:08
LT0250,Astarta Plungė,Astarta,Panerių al. 19,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.711,2024-06-11 16:14
LT0309,Lietuva Jurbarkas,Lietuva,Ateities g. 93,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 95,1.67,2024-07-31 11:50
LT0271,Astarta Šakiai,Astarta,Laisvės pl. 34,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.879,2024-12-13 20:27
LT0120,Neste Plungė,Neste,Naugarduko pl. 82,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.656,2024-10-13 23:17
LT0007,Circle K Panevėžys,Circle K,Klaipėdos pl. 24,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 95,1.706,2024-02-26 04:40
LT0031,Circle K Jurbarkas,Circle K,Ateities pr. 71,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.77,2024-10-03 02:08
LT0001,Circle K Vilnius,Circle K,Vilniaus al. 63,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 98,1.871,2024-02-14 18:27
LT0050,Viada Klaipėda,Viada,Kauno pr. 121,Klaipėda,Klaipėdos apskritis,Lithuania,Dyzelinas,1.589,2024-02-16 15:22
LT0286,Lietuva Utena,Lietuva,Naugarduko al. 94,Utena,Utenos apskritis,Lithuania,Dyzelinas,1.647,2024-05-18 07:35
LT0182,Lukoil Varėna,Lukoil,Vytauto pr. 31,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.739,2024-06-26 16:33
LT0060,Viada Jonava,Viada,Architektų pl. 62,Jonava,Kauno apskritis,Lithuania,Dyzelinas,1.62,2024-08-26 09:43
LT0298,Lietuva Kretinga,Lietuva,Architektų pl. 70,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 95,1.696,2024-09-08 06:20
LT0260,Astarta Skuodas,Astarta,Dariaus ir Girėno al. 110,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 98,1.75,2024-11-24 13:17
LT0207,Orlen Plungė,Orlen,Vytauto pl. 121,Plungė,Telšių apskritis,Lithuania,LPG,0.648,2024-08-13 14:16
LT0127,Neste Skuodas,Neste,Naugarduko pr. 16,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 95,1.69,2024-08-26 09:10
LT0247,Astarta Tauragė,Astarta,Algirdo pl. 61,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.83,2024-07-14 12:26
LT0162,Lukoil Tauragė,Lukoil,Vilniaus pr. 116,Tauragė,Tauragės apskritis,Lithuania,LPG,0.797,2024-04-05 11:20
LT0187,Orlen Vilnius,Orlen,Klaipėdos g. 105,Vilnius,Vilniaus apskritis,Lithuania,Dyzelinas,1.637,2024-07-11 23:46
LT0134,Neste Kupiškis,Neste,Laisvės g. 9,Kupiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.65,2024-12-10 22:55
LT0128,Neste Skuodas,Neste,Pramonės pr. 123,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 95,1.598,2024-11-06 11:26
LT0145,Lukoil Klaipėda,Lukoil,Architektų al. 91,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.618,2024-07-22 02:23
LT0158,Lukoil Telšiai,Lukoil,Studentų g. 145,Telšiai,Telšių apskritis,Lithuania,Benzinas 98,1.884,2024-06-18 13:06
LT0034,Circle K Šilutė,Circle K,Respublikos g. 22,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.686,2024-03-10 14:11
LT0285,Lietuva Jonava,Lietuva,Vilniaus pr. 98,Jonava,Kauno apskritis,Lithuania,Dyzelinas,1.543,2024-08-29 19:21
LT0160,Lukoil Visaginas,Lukoil,Vytauto al. 117,Visaginas,Utenos apskritis,Lithuania,Dyzelinas,1.581,2024-02-04 09:02
LT0148,Lukoil Alytus,Lukoil,Vytauto pr. 145,Alytus,Alytaus apskritis,Lithuania,Benzinas 95,1.613,2024-07-18 21:57
LT0135,Neste Varėna,Neste,Panerių al. 61,Varėna,Alytaus apskritis,Lithuania,Dyzelinas,1.6,2024-10-29 23:58
LT0067,Viada Tauragė,Viada,Didlaukio pl. 40,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.798,2024-07-27 08:02
LT0082,Viada Radviliškis,Viada,Gedimino pr. 90,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 95,1.633,2024-11-26 04:15
LT0218,Orlen Jurbarkas,Orlen,Pramonės al. 79,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 95,1.698,2024-12-29 20:17
LT0266,Astarta Radviliškis,Astarta,Dariaus ir Girėno al. 125,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 98,1.869,2024-08-13 05:14
LT0283,Lietuva Marijampolė,Lietuva,Gedimino g. 127,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.68,2024-10-04 01:54
LT0074,Viada Biržai,Viada,Laisvės pl. 25,Biržai,Panevėžio apskritis,Lithuania,Dyzelinas,1.621,2024-07-29 11:55
LT0181,Lukoil Kupiškis,Lukoil,Klaipėdos al. 101,Kupiškis,Panevėžio apskritis,Lithuania,LPG,0.656,2024-08-10 03:29
LT0271,Astarta Šakiai,Astarta,Laisvės pl. 34,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 95,1.732,2024-10-03 00:57
LT0295,Lietuva Ukmergė,Lietuva,Konstitucijos al. 40,Ukmergė,Vilniaus apskritis,Lithuania,LPG,0.729,2024-09-01 09:00
LT0317,Lietuva Šakiai,Lietuva,Pramonės pl. 75,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.725,2024-10-19 23:03
LT0186,Lukoil Zarasai,Lukoil,Ukmergės al. 80,Zarasai,Utenos apskritis,Lithuania,Benzinas 98,1.776,2024-05-29 18:50
LT0124,Neste Biržai,Neste,Kauno g. 77,Biržai,Panevėžio apskritis,Lithuania,LPG,0.689,2024-02-27 10:10
LT0235,Astarta Alytus,Astarta,Didlaukio pr. 124,Alytus,Alytaus apskritis,Lithuania,Dyzelinas,1.502,2024-12-13 16:49
LT0136,Neste Varėna,Neste,Saltoniškių g. 89,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.804,2024-12-22 13:26
LT0162,Lukoil Tauragė,Lukoil,Vilniaus pr. 116,Tauragė,Tauragės apskritis,Lithuania,Benzinas 95,1.677,2024-07-18 00:45
LT0273,Astarta Zarasai,Astarta,Gedimino g. 97,Zarasai,Utenos apskritis,Lithuania,Benzinas 98,1.775,2024-03-20 13:41
LT0266,Astarta Radviliškis,Astarta,Dariaus ir Girėno al. 125,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 95,1.713,2024-11-05 00:32
LT0235,Astarta Alytus,Astarta,Didlaukio pr. 124,Alytus,Alytaus apskritis,Lithuania,Benzinas 95,1.736,2024-02-27 13:28
LT0015,Circle K Telšiai,Circle K,Klaipėdos pr. 76,Telšiai,Telšių apskritis,Lithuania,LPG,0.65,2024-09-17 02:54
LT0157,Lukoil Kėdainiai,Lukoil,Ukmergės pl. 150,Kėdainiai,Kauno apskritis,Lithuania,Dyzelinas,1.646,2024-10-31 20:58
LT0255,Astarta Druskininkai,Astarta,Tilžės g. 100,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 98,1.84,2024-02-02 23:37
LT0179,Lukoil Šilutė,Lukoil,Laisvės g. 93,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.738,2024-03-08 12:55
LT0054,Viada Alytus,Viada,Saltoniškių pl. 63,Alytus,Alytaus apskritis,Lithuania,Dyzelinas,1.525,2024-02-05 08:49
LT0135,Neste Varėna,Neste,Panerių al. 61,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.75,2024-06-02 08:03
LT0288,Lietuva Kėdainiai,Lietuva,Naugarduko pr. 16,Kėdainiai,Kauno apskritis,Lithuania,LPG,0.808,2024-05-11 11:01
LT0135,Neste Varėna,Neste,Panerių al. 61,Varėna,Alytaus apskritis,Lithuania,LPG,0.672,2024-12-13 13:35
LT0085,Viada Varėna,Viada,Gedimino al. 22,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.837,2024-08-12 16:33
LT0277,Lietuva Klaipėda,Lietuva,Vilniaus pr. 133,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.621,2024-01-18 19:32
LT0286,Lietuva Utena,Lietuva,Naugarduko al. 94,Utena,Utenos apskritis,Lithuania,LPG,0.718,2024-07-14 06:09
LT0178,Lukoil Šilutė,Lukoil,Naugarduko g. 78,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.66,2024-09-12 20:38
LT0032,Circle K Jurbarkas,Circle K,Tilžės pl. 107,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 95,1.581,2024-08-03 12:57
LT0035,Circle K Radviliškis,Circle K,Saltoniškių g. 139,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 98,1.722,2024-11-29 01:48
LT0121,Neste Kretinga,Neste,Dariaus ir Girėno pl. 66,Kretinga,Klaipėdos apskritis,Lithuania,Dyzelinas,1.525,2024-11-11 23:37
LT0075,Viada Rokiškis,Viada,Architektų al. 91,Rokiškis,Panevėžio apskritis,Lithuania,LPG,0.69,2024-04-25 13:54
LT0276,Lietuva Kaunas,Lietuva,Saltoniškių pl. 23,Kaunas,Kauno apskritis,Lithuania,Benzinas 95,1.582,2024-04-23 11:05
LT0141,Lukoil Vilnius,Lukoil,Konstitucijos al. 40,Vilnius,Vilniaus apskritis,Lithuania,LPG,0.788,2024-11-24 23:31
LT0216,Orlen Skuodas,Orlen,Ateities g. 8,Skuodas,Klaipėdos apskritis,Lithuania,LPG,0.79,2024-02-16 09:01
LT0110,Neste Utena,Neste,Laisvės g. 41,Utena,Utenos apskritis,Lithuania,Benzinas 98,1.771,2024-03-14 10:55
LT0195,Orlen Marijampolė,Orlen,Žemaitės pl. 36,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.645,2024-11-25 16:15
LT0018,Circle K Visaginas,Circle K,Dariaus ir Girėno g. 63,Visaginas,Utenos apskritis,Lithuania,Benzinas 98,1.808,2024-06-03 19:51
LT0240,Astarta Jonava,Astarta,Vilniaus al. 91,Jonava,Kauno apskritis,Lithuania,Benzinas 98,1.777,2024-02-24 01:57
LT0267,Astarta Kupiškis,Astarta,Didlaukio pr. 107,Kupiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.796,2024-04-17 18:10
LT0293,Lietuva Tauragė,Lietuva,Pramonės al. 114,Tauragė,Tauragės apskritis,Lithuania,LPG,0.815,2024-10-03 08:35
LT0083,Viada Kupiškis,Viada,Didlaukio al. 81,Kupiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.563,2024-02-07 09:29
