station_id,station_name,chain,address,city,country,fuel_type,price_eur_l
ST03277,Eni Helsinki,Eni,33 Hill Blvd,Helsinki,Finland,Gasoline 95,1.783
ST02238,Jet Radom,Jet,49 Sunset Pl,Radom,Poland,Diesel,1.506
ST04686,Neste Almere,Neste,165 North Dr,Almere,Netherlands,Diesel,1.74
ST09747,Rimi Kolding,Rimi,36 Hillside St,Kolding,Denmark,Gasoline 95,1.89
ST03670,Circle K Joensuu,Circle K,80 Pine Rd,Joensuu,Finland,Diesel,1.706
ST06914,Rimi Malaga,Rimi,118 Clifton St,Malaga,Spain,LPG,0.762
ST08897,Eni Nyiregyhaza,Eni,104 Forest Ave,Nyiregyhaza,Hungary,Gasoline 98,1.721
ST06206,Circle K Bordeaux,Circle K,66 Woodland St,Bordeaux,France,Gasoline 95,1.833
ST05949,Rimi Lyon,Rimi,158 Garden Ln,Lyon,France,Gasoline 95,1.75
ST06036,Tamoil Toulouse,Tamoil,40 Station Pl,Toulouse,France,Gasoline 98,2.012
ST07789,Tamoil Florence,Tamoil,17 Lake Ln,Florence,Italy,Gasoline 98,1.836
ST09741,BP Kolding,BP,67 Forest Dr,Kolding,Denmark,Diesel,1.716
ST03455,Total Turku,Total,82 Bridge Dr,Turku,Finland,LPG,0.811
ST09700,Rimi Randers,Rimi,10 Valley Rd,Randers,Denmark,LPG,0.884
ST04914,Agip Arnhem,Agip,49 Hill Way,Arnhem,Netherlands,Gasoline 98,1.879
ST00011,Orlen Vilnius,Orlen,9 West Way,Vilnius,Lithuania,Gasoline 98,1.748
ST00096,BP Klaipeda,BP,182 Fairview Rd,Klaipeda,Lithuania,Gasoline 95,1.619
ST09006,St1 Szombathely,St1,63 Market Way,Szombathely,Hungary,Gasoline 95,1.651
ST09704,St1 Randers,St1,62 Valley Ln,Randers,Denmark,Gasoline 98,2.055
ST06952,Teboil Murcia,Teboil,163 Highland Way,Murcia,Spain,Diesel,1.741
ST08284,Esso Vienna,Esso,116 Valley Pl,Vienna,Austria,Gasoline 98,1.904
ST06508,Orlen Grenoble,Orlen,132 Greenfield Way,Grenoble,France,Gasoline 95,1.828
ST10880,Orlen Coimbra,Orlen,6 East Dr,Coimbra,Portugal,LPG,0.831
ST07738,Teboil Bologna,Teboil,199 Forest Pl,Bologna,Italy,Diesel,1.734
ST08371,Tamoil Linz,Tamoil,109 West Way,Linz,Austria,Diesel,1.743
ST07633,Statoil Turin,Statoil,131 Maple Ave,Turin,Italy,Gasoline 98,1.996
ST02356,Agip Kielce,Agip,172 Spring Way,Kielce,Poland,Gasoline 95,1.549
ST08748,Circle K Miskolc,Circle K,151 Meadow St,Miskolc,Hungary,Gasoline 95,1.605
ST01473,Teboil Kohtla-Jarve,Teboil,68 Oak St,Kohtla-Jarve,Estonia,Gasoline 95,1.664
ST04835,Jet Enschede,Jet,56 Riverside Ave,Enschede,Netherlands,Gasoline 95,1.751
ST01528,Statoil Viljandi,Statoil,74 West Way,Viljandi,Estonia,LPG,0.801
ST01789,Rimi Lodz,Rimi,68 Grove Ln,Lodz,Poland,Gasoline 95,1.586
ST07904,Total Venice,Total,139 Maple Blvd,Venice,Italy,Gasoline 95,1.817
ST10091,Astarta Fredrikstad,Astarta,48 Riverside Pl,Fredrikstad,Norway,LPG,0.808
ST05781,Rimi Hradec Kralove,Rimi,176 Maple Ln,Hradec Kralove,Czech Republic,LPG,0.654
ST07702,Eni Genoa,Eni,6 Sunset Ave,Genoa,Italy,Diesel,1.616
ST03555,Circle K Kuopio,Circle K,23 West Pl,Kuopio,Finland,Diesel,1.788
ST10782,Tamoil Braga,Tamoil,190 West Dr,Braga,Portugal,Gasoline 98,1.888
ST01533,Viada Rakvere,Viada,50 Main Pl,Rakvere,Estonia,LPG,0.824
ST10408,Orlen Bern,Orlen,29 View St,Bern,Switzerland,Gasoline 98,2.03
ST02837,St1 Essen,St1,42 Elm Ave,Essen,Germany,Gasoline 95,1.739
ST10134,Shell Kristiansand,Shell,120 Lake Rd,Kristiansand,Norway,Diesel,1.906
ST03716,Orlen Lappeenranta,Orlen,20 River Way,Lappeenranta,Finland,Diesel,1.809
ST01144,BP Jekabpils,BP,87 Spring Ave,Jekabpils,Latvia,Diesel,1.659
ST03273,Q8 Helsinki,Q8,39 Grove Ln,Helsinki,Finland,LPG,0.828
ST08951,Statoil Kecskemet,Statoil,58 Market Pl,Kecskemet,Hungary,Gasoline 95,1.588
ST00489,Q8 Taurage,Q8,44 Brookside Rd,Taurage,Lithuania,Diesel,1.516
ST09946,Eni Bergen,Eni,75 Lakeview Way,Bergen,Norway,Gasoline 95,1.858
ST06902,Astarta Malaga,Astarta,134 Grove Pl,Malaga,Spain,LPG,0.813
ST08359,Esso Linz,Esso,23 Station Ave,Linz,Austria,Gasoline 95,1.755
ST09129,Teboil Cluj-Napoca,Teboil,15 Riverside Dr,Cluj-Napoca,Romania,LPG,0.766
ST10831,Agip Amadora,Agip,101 Pine St,Amadora,Portugal,LPG,0.68
ST10999,Astarta Agualva,Astarta,35 Pine Dr,Agualva,Portugal,Gasoline 95,1.673
ST00834,Tamoil Riga,Tamoil,54 Grove Dr,Riga,Latvia,LPG,0.655
ST05928,Circle K Lyon,Circle K,193 Valley Dr,Lyon,France,Gasoline 95,1.871
ST05156,Q8 Charleroi,Q8,49 Park Blvd,Charleroi,Belgium,LPG,0.821
ST06628,Rimi Nimes,Rimi,167 Valley Dr,Nimes,France,LPG,0.736
ST07332,BP Vitoria,BP,15 West Ln,Vitoria,Spain,Gasoline 98,1.953
ST02097,BP Bialystok,BP,15 East Rd,Bialystok,Poland,Diesel,1.632
ST05464,St1 Hasselt,St1,114 River Dr,Hasselt,Belgium,Diesel,1.611
ST05326,Agip Leuven,Agip,51 North Way,Leuven,Belgium,LPG,0.697
ST01256,Lukoil Cesis,Lukoil,175 Hill Ln,Cesis,Latvia,LPG,0.778
ST09551,Statoil Aarhus,Statoil,176 Market Dr,Aarhus,Denmark,Diesel,1.859
ST04735,Shell Breda,Shell,107 Hill Ave,Breda,Netherlands,Gasoline 98,2.003
ST07943,Total Verona,Total,78 Maple Rd,Verona,Italy,LPG,0.751
ST06159,Jet Montpellier,Jet,184 Forest Ln,Montpellier,France,Diesel,1.638
ST07959,Statoil Verona,Statoil,9 Maple Rd,Verona,Italy,LPG,0.781
ST06471,Shell Toulon,Shell,34 Brookside Blvd,Toulon,France,LPG,0.863
ST05417,Esso Mechelen,Esso,195 Fairview Dr,Mechelen,Belgium,Gasoline 95,1.683
ST03773,Total Vaasa,Total,13 Brookside Dr,Vaasa,Finland,Gasoline 95,1.813
ST08796,BP Pecs,BP,16 Bridge Dr,Pecs,Hungary,LPG,0.805
ST02457,Teboil Zabrze,Teboil,172 Bridge Way,Zabrze,Poland,Gasoline 95,1.569
ST10962,Esso Almada,Esso,190 Spring Pl,Almada,Portugal,Gasoline 95,1.704
ST05711,Total Olomouc,Total,191 South Rd,Olomouc,Czech Republic,Diesel,1.528
ST03167,Aral Bonn,Aral,104 South Dr,Bonn,Germany,Diesel,1.792
ST10783,Tamoil Braga,Tamoil,172 Woodland Pl,Braga,Portugal,Diesel,1.655
ST05870,St1 Zlin,St1,107 Sunset Ave,Zlin,Czech Republic,Gasoline 95,1.723
ST03919,Astarta Uppsala,Astarta,76 Hill Dr,Uppsala,Sweden,Diesel,1.815
ST06968,Viada Palma,Viada,64 Lakeview Dr,Palma,Spain,LPG,0.847
ST01541,Orlen Rakvere,Orlen,163 Elm Blvd,Rakvere,Estonia,LPG,0.692
ST05201,Tamoil Liege,Tamoil,170 Meadow St,Liege,Belgium,Gasoline 98,1.915
ST10173,Astarta Sandnes,Astarta,33 Woodland Way,Sandnes,Norway,Gasoline 98,2.125
ST10598,Statoil St. Gallen,Statoil,174 Fairview Rd,St. Gallen,Switzerland,Diesel,1.804
ST08778,Aral Miskolc,Aral,18 Brookside Way,Miskolc,Hungary,Diesel,1.643
ST01944,Q8 Szczecin,Q8,197 South Rd,Szczecin,Poland,Diesel,1.542
ST00351,Neste Utena,Neste,136 West Way,Utena,Lithuania,Gasoline 95,1.68
ST02740,Neste Leipzig,Neste,171 Pine Ln,Leipzig,Germany,Diesel,1.724
ST08023,Teboil Padua,Teboil,144 Spring Blvd,Padua,Italy,Gasoline 98,1.952
ST10018,Esso Stavanger,Esso,89 Hill Ave,Stavanger,Norway,Gasoline 98,1.986
ST03760,BP Vaasa,BP,88 Grove Dr,Vaasa,Finland,Diesel,1.745
ST08822,Agip Pecs,Agip,141 Hillside Pl,Pecs,Hungary,Gasoline 98,1.825
ST11055,Q8 Queluz,Q8,33 Arlington Way,Queluz,Portugal,Gasoline 95,1.64
ST03760,BP Vaasa,BP,88 Grove Dr,Vaasa,Finland,LPG,0.786
ST05026,Rimi Brussels,Rimi,170 Highland Way,Brussels,Belgium,Gasoline 98,1.992
ST02349,Total Kielce,Total,26 Cross Way,Kielce,Poland,Gasoline 95,1.57
ST10974,Tamoil Almada,Tamoil,68 Highland Pl,Almada,Portugal,Gasoline 98,1.785
ST00812,Astarta Riga,Astarta,104 Cedar Blvd,Riga,Latvia,Gasoline 98,1.9
ST01384,Shell Narva,Shell,146 Station Ln,Narva,Estonia,LPG,0.815
ST04013,Total Orebro,Total,103 Highland Dr,Orebro,Sweden,Diesel,1.757
ST05130,Neste Charleroi,Neste,189 Station Pl,Charleroi,Belgium,Gasoline 98,1.888
ST02746,Orlen Leipzig,Orlen,76 Grove Pl,Leipzig,Germany,Diesel,1.713
ST09361,Astarta Galati,Astarta,184 View Pl,Galati,Romania,Diesel,1.433
ST09630,Tamoil Aalborg,Tamoil,45 Spring Blvd,Aalborg,Denmark,Gasoline 98,2.064
ST02406,Astarta Gliwice,Astarta,59 Windsor Way,Gliwice,Poland,Diesel,1.527
ST03519,Orlen Lahti,Orlen,90 Elm Pl,Lahti,Finland,Gasoline 95,1.749
ST02777,Viada Dortmund,Viada,14 Arlington St,Dortmund,Germany,Gasoline 98,1.873
ST08675,Shell Budapest,Shell,65 Park Ln,Budapest,Hungary,Gasoline 95,1.577
ST03664,Jet Kouvola,Jet,195 Sunset Dr,Kouvola,Finland,LPG,0.793
ST09792,St1 Horsens,St1,105 Park Rd,Horsens,Denmark,Diesel,1.718
ST00623,Teboil Kretinga,Teboil,103 North Pl,Kretinga,Lithuania,Gasoline 98,1.734
ST03520,Orlen Lahti,Orlen,11 Maple Ln,Lahti,Finland,Diesel,1.767
ST00006,Neste Vilnius,Neste,97 Elm Dr,Vilnius,Lithuania,Diesel,1.655
ST02477,Neste Berlin,Neste,44 Sunset Rd,Berlin,Germany,Gasoline 98,2.009
ST02950,Orlen Hanover,Orlen,95 Church Dr,Hanover,Germany,LPG,0.867
ST04615,BP Tilburg,BP,172 Clifton St,Tilburg,Netherlands,Gasoline 95,1.826
ST00304,Jet Mazeikiai,Jet,128 Highland Ave,Mazeikiai,Lithuania,LPG,0.698
ST01722,St1 Warsaw,St1,59 Sunset Blvd,Warsaw,Poland,Diesel,1.501
ST05640,Tamoil Pilsen,Tamoil,152 Market Ln,Pilsen,Czech Republic,Gasoline 95,1.687
ST00347,Statoil Jonava,Statoil,63 Greenfield Rd,Jonava,Lithuania,Gasoline 95,1.669
ST10312,Agip Zurich,Agip,122 Fairview St,Zurich,Switzerland,LPG,0.796
ST07223,Total Vigo,Total,6 Clifton Blvd,Vigo,Spain,LPG,0.754
ST04483,Lukoil The Hague,Lukoil,100 Church Pl,The Hague,Netherlands,Diesel,1.747
ST05874,Q8 Zlin,Q8,197 Riverside Blvd,Zlin,Czech Republic,Diesel,1.566
ST05894,Lukoil Paris,Lukoil,74 Bridge Rd,Paris,France,Gasoline 95,1.734
ST07534,BP Milan,BP,98 Spring Blvd,Milan,Italy,Diesel,1.686
ST03111,St1 Wuppertal,St1,33 Central Ln,Wuppertal,Germany,Gasoline 98,2.019
ST10256,Astarta Sarpsborg,Astarta,112 Clifton Dr,Sarpsborg,Norway,LPG,0.792
ST07166,Agip Cordoba,Agip,70 Spring Ave,Cordoba,Spain,Gasoline 95,1.691
ST08627,Shell Dornbirn,Shell,100 Lake Pl,Dornbirn,Austria,Diesel,1.686
ST09500,Tamoil Copenhagen,Tamoil,71 River Pl,Copenhagen,Denmark,Diesel,1.751
ST10608,Orlen Lugano,Orlen,158 Meadow Rd,Lugano,Switzerland,Gasoline 98,2.066
ST02179,Esso Czestochowa,Esso,16 Market St,Czestochowa,Poland,LPG,0.671
ST03615,Q8 Pori,Q8,119 Garden Ln,Pori,Finland,Gasoline 98,1.921
ST04864,Q8 Haarlem,Q8,57 River Pl,Haarlem,Netherlands,LPG,0.712
ST04278,Shell Gavle,Shell,77 Sunset St,Gavle,Sweden,Diesel,1.802
ST04029,Circle K Linkoping,Circle K,62 North Blvd,Linkoping,Sweden,Gasoline 95,1.861
ST07472,Circle K Rome,Circle K,64 Central Pl,Rome,Italy,Diesel,1.671
ST07430,Viada Oviedo,Viada,134 Spring Rd,Oviedo,Spain,Gasoline 98,1.803
ST10900,Tamoil Coimbra,Tamoil,21 Grove Way,Coimbra,Portugal,Gasoline 95,1.743
ST00344,Agip Jonava,Agip,187 Park Ln,Jonava,Lithuania,LPG,0.727
ST04930,Orlen Zaanstad,Orlen,29 Windsor Ave,Zaanstad,Netherlands,Gasoline 98,1.915
ST02910,Astarta Dresden,Astarta,62 View Pl,Dresden,Germany,Gasoline 98,1.959
ST06137,Lukoil Montpellier,Lukoil,106 Cedar St,Montpellier,France,LPG,0.727
ST05756,Agip Ceske Budejovice,Agip,90 Lake St,Ceske Budejovice,Czech Republic,LPG,0.678
ST10390,Jet Basel,Jet,29 Mill Rd,Basel,Switzerland,Diesel,1.778
ST05420,Rimi Mechelen,Rimi,41 Park Blvd,Mechelen,Belgium,Gasoline 98,1.882
ST10761,BP Braga,BP,6 Lakeview St,Braga,Portugal,Diesel,1.707
ST06228,Esso Bordeaux,Esso,82 Highland Pl,Bordeaux,France,Gasoline 95,1.869
ST10874,Circle K Coimbra,Circle K,92 Church Ave,Coimbra,Portugal,Gasoline 98,1.943
ST09248,Teboil Constanta,Teboil,177 East Dr,Constanta,Romania,LPG,0.696
ST07833,Aral Bari,Aral,21 Meadow Blvd,Bari,Italy,LPG,0.819
ST09822,Lukoil Vejle,Lukoil,16 Lake Dr,Vejle,Denmark,Diesel,1.819
ST03715,Orlen Lappeenranta,Orlen,160 Arlington St,Lappeenranta,Finland,LPG,0.834
ST04605,Neste Tilburg,Neste,150 Bridge Ln,Tilburg,Netherlands,LPG,0.838
ST05486,Viada Prague,Viada,62 Market Way,Prague,Czech Republic,Gasoline 98,1.825
ST04105,Circle K Jonkoping,Circle K,33 Highland Ave,Jonkoping,Sweden,Diesel,1.767
ST08615,Circle K Dornbirn,Circle K,113 Woodland St,Dornbirn,Austria,Gasoline 98,1.949
ST07366,Shell Granada,Shell,80 Oak Dr,Granada,Spain,Diesel,1.675
ST09004,Esso Szombathely,Esso,29 Fairview St,Szombathely,Hungary,Gasoline 95,1.59
ST01512,Teboil Viljandi,Teboil,141 Meadow Ave,Viljandi,Estonia,Gasoline 98,1.841
ST08990,Viada Szombathely,Viada,83 Station Blvd,Szombathely,Hungary,Diesel,1.634
ST02707,BP Dusseldorf,BP,146 Lake Ave,Dusseldorf,Germany,Gasoline 98,1.964
ST10287,Viada Zurich,Viada,118 Forest Ave,Zurich,Switzerland,Gasoline 95,1.844
ST00279,Orlen Mazeikiai,Orlen,117 Windsor Ln,Mazeikiai,Lithuania,Gasoline 95,1.645
ST04758,Agip Breda,Agip,32 Church Ln,Breda,Netherlands,Diesel,1.693
ST10086,Orlen Fredrikstad,Orlen,56 Greenfield Pl,Fredrikstad,Norway,Gasoline 95,1.963
ST02368,Astarta Rzeszow,Astarta,189 Hillside Dr,Rzeszow,Poland,Diesel,1.632
ST08044,Lukoil Trieste,Lukoil,152 Forest Blvd,Trieste,Italy,Gasoline 95,1.678
ST06605,Statoil Angers,Statoil,167 Hill Blvd,Angers,France,LPG,0.736
ST10900,Tamoil Coimbra,Tamoil,21 Grove Way,Coimbra,Portugal,Gasoline 98,1.798
ST04806,Viada Enschede,Viada,162 Cross Blvd,Enschede,Netherlands,Gasoline 95,1.75
ST06202,Aral Strasbourg,Aral,143 Church Ave,Strasbourg,France,Diesel,1.65
ST09450,Rimi Oradea,Rimi,93 East Ln,Oradea,Romania,Diesel,1.448
ST06109,Q8 Nantes,Q8,161 South Ave,Nantes,France,Diesel,1.767
ST05718,Jet Olomouc,Jet,153 Elm Rd,Olomouc,Czech Republic,LPG,0.724
ST06770,Statoil Barcelona,Statoil,178 Garden Dr,Barcelona,Spain,LPG,0.764
ST06189,St1 Strasbourg,St1,130 Cross Ln,Strasbourg,France,Diesel,1.636
ST10254,Orlen Sarpsborg,Orlen,60 Sunset St,Sarpsborg,Norway,Gasoline 95,1.93
ST05243,Statoil Bruges,Statoil,130 Lakeview Ave,Bruges,Belgium,Gasoline 95,1.733
ST00818,Esso Riga,Esso,116 Oak St,Riga,Latvia,Diesel,1.646
ST07589,Jet Naples,Jet,35 Brookside Pl,Naples,Italy,Diesel,1.708
ST10981,Agip Almada,Agip,71 Bridge Dr,Almada,Portugal,Diesel,1.635
ST05584,Rimi Ostrava,Rimi,196 Forest Dr,Ostrava,Czech Republic,Gasoline 98,1.819
ST02659,Statoil Frankfurt,Statoil,42 River Dr,Frankfurt,Germany,Gasoline 95,1.778
ST00338,Tamoil Jonava,Tamoil,40 Grove Way,Jonava,Lithuania,Diesel,1.586
ST00202,Astarta Alytus,Astarta,129 Garden Blvd,Alytus,Lithuania,Gasoline 95,1.64
ST07504,Eni Rome,Eni,97 Fairview Ave,Rome,Italy,Gasoline 98,1.89
ST09078,Shell Bucharest,Shell,67 Clifton Rd,Bucharest,Romania,Diesel,1.442
ST07205,Neste Vigo,Neste,74 Market Pl,Vigo,Spain,Diesel,1.707
ST06466,Lukoil Toulon,Lukoil,5 Main Rd,Toulon,France,Diesel,1.742
ST11040,Neste Queluz,Neste,190 Elm Pl,Queluz,Portugal,Gasoline 95,1.802
ST00182,Total Panevezys,Total,38 Mill Blvd,Panevezys,Lithuania,Diesel,1.637
ST09021,Aral Szombathely,Aral,80 Windsor Rd,Szombathely,Hungary,Gasoline 98,1.812
ST04078,Shell Helsingborg,Shell,117 Market Blvd,Helsingborg,Sweden,Diesel,1.78
ST07801,Neste Bari,Neste,84 Church St,Bari,Italy,Gasoline 98,1.996
ST01094,Viada Valmiera,Viada,55 Church Pl,Valmiera,Latvia,Gasoline 98,1.899
ST06332,Tamoil Rennes,Tamoil,198 Sunset Ln,Rennes,France,LPG,0.79
ST10501,Total Winterthur,Total,88 Brookside Blvd,Winterthur,Switzerland,Gasoline 95,1.828
ST06960,Aral Murcia,Aral,145 South Rd,Murcia,Spain,Gasoline 95,1.733
ST04015,Total Orebro,Total,64 Valley Ave,Orebro,Sweden,Diesel,1.803
ST07127,Agip Alicante,Agip,99 Maple Blvd,Alicante,Spain,Gasoline 95,1.786
ST06165,Agip Montpellier,Agip,181 Hillside Ave,Montpellier,France,LPG,0.874
ST04864,Q8 Haarlem,Q8,57 River Pl,Haarlem,Netherlands,Diesel,1.75
ST05068,Q8 Antwerp,Q8,63 Woodland Pl,Antwerp,Belgium,Gasoline 98,1.988
ST10788,Agip Braga,Agip,66 Oak Blvd,Braga,Portugal,Gasoline 98,1.941
ST05353,Eni Mons,Eni,51 Forest Ln,Mons,Belgium,LPG,0.855
ST08491,Aral Klagenfurt,Aral,168 Greenfield Ln,Klagenfurt,Austria,Diesel,1.621
ST00284,Shell Mazeikiai,Shell,66 Main Blvd,Mazeikiai,Lithuania,Diesel,1.562
ST08179,Q8 Taranto,Q8,17 South Pl,Taranto,Italy,Diesel,1.651
ST10770,St1 Braga,St1,74 Maple Pl,Braga,Portugal,Diesel,1.734
ST07185,St1 Valladolid,St1,172 Main Dr,Valladolid,Spain,Gasoline 95,1.717
ST00977,Lukoil Jurmala,Lukoil,175 Lake Way,Jurmala,Latvia,Gasoline 95,1.654
ST07231,Aral Vigo,Aral,95 Fairview Dr,Vigo,Spain,Diesel,1.608
ST04438,Circle K Rotterdam,Circle K,80 Windsor Way,Rotterdam,Netherlands,LPG,0.862
ST09584,Jet Odense,Jet,165 West St,Odense,Denmark,Diesel,1.805
ST03371,BP Vantaa,BP,156 Clifton Dr,Vantaa,Finland,LPG,0.847
ST04767,Orlen Nijmegen,Orlen,169 Valley Dr,Nijmegen,Netherlands,Diesel,1.723
ST09548,Agip Aarhus,Agip,143 East Dr,Aarhus,Denmark,Diesel,1.734
ST09839,Tamoil Vejle,Tamoil,42 Cedar Pl,Vejle,Denmark,Diesel,1.778
ST02193,Eni Czestochowa,Eni,194 Meadow Blvd,Czestochowa,Poland,Gasoline 98,1.786
ST10752,Neste Braga,Neste,95 Elm Blvd,Braga,Portugal,Gasoline 95,1.72
ST07887,Neste Venice,Neste,74 Hill Ave,Venice,Italy,LPG,0.684
ST08428,Esso Innsbruck,Esso,149 Sunset St,Innsbruck,Austria,LPG,0.857
ST10142,St1 Kristiansand,St1,80 Woodland Ln,Kristiansand,Norway,Gasoline 98,1.999
ST04271,Neste Gavle,Neste,101 Oak Blvd,Gavle,Sweden,Gasoline 98,2.044
ST02868,BP Bremen,BP,95 Mill Ln,Bremen,Germany,Gasoline 98,1.99
ST08246,Esso Modena,Esso,130 Cedar Dr,Modena,Italy,Gasoline 98,1.824
ST03908,Statoil Malmo,Statoil,88 Hillside Rd,Malmo,Sweden,Diesel,1.739
ST05886,Statoil Zlin,Statoil,166 Cross Blvd,Zlin,Czech Republic,LPG,0.78
ST09320,Shell Brasov,Shell,22 Sunset St,Brasov,Romania,Diesel,1.491
ST02230,Teboil Radom,Teboil,15 Cross Rd,Radom,Poland,LPG,0.642
ST03743,Statoil Lappeenranta,Statoil,4 Meadow Ln,Lappeenranta,Finland,LPG,0.884
ST08841,Shell Gyor,Shell,106 Central St,Gyor,Hungary,Gasoline 98,1.785
ST05630,St1 Pilsen,St1,140 Lake Ave,Pilsen,Czech Republic,Diesel,1.495
ST03795,Neste Stockholm,Neste,86 Mill Pl,Stockholm,Sweden,Gasoline 95,1.8
ST03321,Agip Espoo,Agip,166 Meadow Blvd,Espoo,Finland,Diesel,1.698
ST01760,Eni Krakow,Eni,19 Central Dr,Krakow,Poland,Gasoline 95,1.546
ST01689,Aral Kuressaare,Aral,158 Highland St,Kuressaare,Estonia,LPG,0.768
ST02656,Aral Frankfurt,Aral,182 Park Dr,Frankfurt,Germany,Gasoline 95,1.771
ST08665,Neste Budapest,Neste,149 Spring Ave,Budapest,Hungary,LPG,0.677
ST07328,Astarta Vitoria,Astarta,100 View Way,Vitoria,Spain,Diesel,1.711
ST05694,Lukoil Olomouc,Lukoil,189 Grove Way,Olomouc,Czech Republic,Diesel,1.56
ST01056,Viada Rezekne,Viada,167 Hill Dr,Rezekne,Latvia,LPG,0.737
ST02754,Rimi Leipzig,Rimi,8 Mill Pl,Leipzig,Germany,Gasoline 98,2.015
ST05845,Aral Pardubice,Aral,77 River St,Pardubice,Czech Republic,Gasoline 98,1.749
ST06504,Lukoil Grenoble,Lukoil,38 Greenfield Pl,Grenoble,France,Gasoline 95,1.713
ST10557,Viada St. Gallen,Viada,97 Hill Ln,St. Gallen,Switzerland,Gasoline 95,1.941
ST05415,BP Mechelen,BP,3 Maple Rd,Mechelen,Belgium,Diesel,1.72
ST01148,Teboil Jekabpils,Teboil,167 Arlington Ln,Jekabpils,Latvia,Gasoline 98,1.887
ST07653,Rimi Palermo,Rimi,192 Hill St,Palermo,Italy,Gasoline 98,1.993
ST00049,Astarta Kaunas,Astarta,192 Park Blvd,Kaunas,Lithuania,Diesel,1.646
ST07971,Astarta Messina,Astarta,67 Garden Way,Messina,Italy,Gasoline 98,1.919
ST06915,St1 Malaga,St1,28 Meadow Rd,Malaga,Spain,Gasoline 95,1.733
ST08220,Tamoil Prato,Tamoil,154 Oak Dr,Prato,Italy,Gasoline 98,1.982
ST01788,Rimi Lodz,Rimi,149 Valley Way,Lodz,Poland,Diesel,1.629
ST03009,Circle K Duisburg,Circle K,44 Cross St,Duisburg,Germany,Gasoline 95,1.726
ST08510,BP Villach,BP,39 Clifton Dr,Villach,Austria,Gasoline 98,1.965
ST08768,Teboil Miskolc,Teboil,188 View Way,Miskolc,Hungary,Diesel,1.526
ST04401,Lukoil Amsterdam,Lukoil,139 Elm Ln,Amsterdam,Netherlands,Gasoline 95,1.786
ST10878,Lukoil Coimbra,Lukoil,158 Arlington St,Coimbra,Portugal,Diesel,1.719
ST05460,Esso Hasselt,Esso,41 Arlington St,Hasselt,Belgium,Diesel,1.674
ST08289,St1 Vienna,St1,99 Forest Way,Vienna,Austria,Gasoline 95,1.796
ST01522,Tamoil Viljandi,Tamoil,183 South Ave,Viljandi,Estonia,Diesel,1.592
ST05577,Orlen Ostrava,Orlen,82 Maple Ln,Ostrava,Czech Republic,Gasoline 95,1.639
ST06216,Orlen Bordeaux,Orlen,23 Grove Blvd,Bordeaux,France,Diesel,1.645
ST01039,Q8 Ventspils,Q8,37 Clifton Way,Ventspils,Latvia,Gasoline 95,1.595
ST00060,St1 Kaunas,St1,146 East Way,Kaunas,Lithuania,Gasoline 98,1.71
ST03132,Statoil Wuppertal,Statoil,176 River Rd,Wuppertal,Germany,Gasoline 98,1.894
ST08859,Jet Gyor,Jet,138 Grove Pl,Gyor,Hungary,Gasoline 98,1.797
ST02652,Tamoil Frankfurt,Tamoil,58 Fairview Ln,Frankfurt,Germany,Gasoline 95,1.711
ST09110,Statoil Bucharest,Statoil,152 South Dr,Bucharest,Romania,LPG,0.709
ST05993,Total Marseille,Total,102 Elm Ave,Marseille,France,Gasoline 98,1.915
ST05217,Lukoil Bruges,Lukoil,84 East St,Bruges,Belgium,Gasoline 98,1.898
ST04256,Jet Umea,Jet,182 Garden Pl,Umea,Sweden,Diesel,1.78
ST05632,Teboil Pilsen,Teboil,4 Main Ln,Pilsen,Czech Republic,Diesel,1.542
ST01543,Shell Rakvere,Shell,169 Forest Dr,Rakvere,Estonia,Gasoline 95,1.754
ST08087,Shell Brescia,Shell,6 Central St,Brescia,Italy,LPG,0.685
ST05314,Q8 Leuven,Q8,191 Grove Ave,Leuven,Belgium,Diesel,1.661
ST04357,Neste Sodertaije,Neste,179 Fairview Blvd,Sodertaije,Sweden,Gasoline 95,1.802
ST08025,Total Padua,Total,156 South Ln,Padua,Italy,Gasoline 98,1.893
ST10821,Total Amadora,Total,28 Lake Rd,Amadora,Portugal,LPG,0.717
ST09844,Aral Vejle,Aral,29 Hillside Dr,Vejle,Denmark,Diesel,1.844
ST01379,Orlen Narva,Orlen,57 Elm Rd,Narva,Estonia,Diesel,1.703
ST00807,Neste Riga,Neste,68 Forest Pl,Riga,Latvia,Diesel,1.552
ST07259,Q8 Gijon,Q8,78 River Rd,Gijon,Spain,Diesel,1.595
ST01290,Statoil Cesis,Statoil,26 Greenfield Rd,Cesis,Latvia,Gasoline 98,1.873
ST02135,Esso Gdynia,Esso,187 Main Pl,Gdynia,Poland,Diesel,1.527
ST06788,Esso Valencia,Esso,18 View Ln,Valencia,Spain,LPG,0.833
ST02238,Jet Radom,Jet,49 Sunset Pl,Radom,Poland,LPG,0.666
ST10498,Teboil Winterthur,Teboil,161 Mill St,Winterthur,Switzerland,LPG,0.767
ST02021,Teboil Lublin,Teboil,72 Highland Blvd,Lublin,Poland,Gasoline 95,1.602
ST09647,Orlen Esbjerg,Orlen,44 Lakeview Way,Esbjerg,Denmark,Gasoline 95,1.946
ST02631,Orlen Frankfurt,Orlen,70 Brookside Way,Frankfurt,Germany,Gasoline 98,2.027
ST06190,St1 Strasbourg,St1,9 Hill St,Strasbourg,France,LPG,0.72
